pheno	n	beta2	auc	pearsonr	spearmanr
BIN1210	85399	0.9661148180568252	0.6095362389534036	na	-0.013945524657056424
BIN1677	128182	0.9051694351687776	0.6345101527627863	na	-0.008964525061654016
BIN1920	106514	1.0398862607519497	0.5769915733161464	na	0.01575289987355611
BIN1930	101762	0.9952020720946061	0.6056694077899807	na	0.0053041406062336385
BIN1940	65492	1.033321516398323	0.5776801441219315	na	0.008435186317476796
BIN1950	130042	1.0705632037083723	0.6051872230805722	na	0.0068309142830034735
BIN1960	96478	0.9905972329597929	0.5805503079374947	na	-0.00819177091968985
BIN1970	56175	0.9020927737331946	0.557839186531494	na	0.0009714709837851145
BIN1980	132961	1.0266229134387659	0.5869779317571524	na	0.010607184445997838
BIN1990	40534	1.0388329973350223	0.5519942052109056	na	0.004183754477091779
BIN2000	111611	0.8932369728819564	0.5851624716444525	na	-0.006014975556198477
BIN2010	50451	1.0266055159165275	0.5459767039154495	na	0.0002704863543082673
BIN2020	42787	1.1657090284114913	0.5736662700635135	na	0.009851387487587066
BIN2030	67720	0.988108244629752	0.5929147062700936	na	0.002817667932263185
BIN2040	59914	0.993192172646664	0.6270511938665743	na	-0.008419183241658868
BIN20499	29876	1.1663158633627984	0.623552665730343	na	0.01370180100016848
BIN2090	82526	0.8988944291870913	0.5978894678709838	na	-0.012450705476027949
BIN21035	24699	0.9435436631817514	0.6215264619635624	na	-0.013838291759266368
BIN21068	1601	4.903401533068889	0.6460494231804257	na	0.05264950753761318
BIN22126	13764	0.8018114807362934	0.5659510882506802	na	-0.039712664341521646
BIN22127	7608	1.3186525760418557	0.5504059085079539	na	0.021405615281071693
BIN22504	5048	0.794253861982798	0.6055731341817354	na	-0.02839737836248044
BIN3606	6509	1.3485816054592223	0.583494303749807	na	0.0038963564344035497
BIN4598	51629	0.8859866824332946	0.5833694135714618	na	-0.01851931314993944
BIN4642	4916	1.1657349595836834	0.606521002683998	na	0.0038856194293962615
BIN4653	16242	0.9867070075560361	0.5951318647010582	na	0.013478413667231182
BIN4728	21864	1.238524017092718	0.5573007228357764	na	0.0017160995301915233
BIN_FC10001787	62665	1.056473336428048	0.5523279672818738	na	-0.0008502152282178532
BIN_FC10001797	53428	0.943471292373293	0.8389855400067018	na	0.013976762635700983
BIN_FC10001835	91789	0.8240542752435064	0.8064033701990826	na	-0.012233716571192583
BIN_FC10002159	7238	1.02732079379669	0.6470831652461491	na	0.0032827919463506317
BIN_FC10002188	78583	1.0598393416634806	0.5845064659336429	na	0.013894503239597292
BIN_FC10002227	37172	1.2602672499018945	0.5672434086653466	na	0.015119200880018356
BIN_FC10002257	92064	0.9856241129689234	0.5975912581490219	na	0.003806865883194884
BIN_FC10002316	50311	1.1055871777500197	0.5317613192552665	na	-0.012732705379532742
BIN_FC10002335	38303	1.1899530282591146	0.5381990028070816	na	0.0044973619242773145
BIN_FC10002345	86879	1.0509733678581898	0.693345686791683	na	0.003452209963329447
BIN_FC10002365	35503	0.9068127522431997	0.7012773352735964	na	-0.0074631911113844564
BIN_FC10002443	12119	1.7738000125174118	0.6689613065238917	na	0.06471745568876645
BIN_FC10002453	20360	0.9600964432132256	0.6305847823958026	na	-0.002420262286626713
BIN_FC10002463	24672	1.4082305950909222	0.5514078138686782	na	0.03984086036868767
BIN_FC10002473	50330	1.1163940959378778	0.566462084500917	na	0.01558822784172789
BIN_FC10002492	116381	1.232032391014387	0.6218022460039461	na	0.04098350589060817
BIN_FC10002694	124042	0.7145253856307162	0.6093957812642956	na	-0.0069935602765265675
BIN_FC10002784	104689	0.9860651167746889	0.7134561640547203	na	-0.012345111106086949
BIN_FC10002814	50686	0.8198659599678251	0.7324800700087042	na	-0.024325982884416494
BIN_FC10002834	10605	1.0022860346743903	0.6152241900978824	na	0.017145240135257676
BIN_FC10002844	85322	1.1566321990288222	0.5778595437992269	na	0.009128283211882422
BIN_FC10002907	25690	1.2427770334965351	0.5355690768167566	na	-0.022018036748383554
BIN_FC10003393	8959	1.261072098609156	0.6978676160455178	na	0.02210621289332476
BIN_FC10003571	42802	1.1342481748676088	0.5570036338143112	na	0.0038233173861857467
BIN_FC10003591	9809	0.8271430327452547	0.7123050250002942	na	-0.013165212777627203
BIN_FC10003799	21783	0.9348978205181778	0.5764666827677155	na	-0.015871350709939842
BIN_FC10004717	9952	0.9194529326234171	0.575237996291133	na	-0.010317303706812723
BIN_FC10006152	56072	0.7760306294765967	0.5794950324476298	na	-0.019231825720715755
BIN_FC10006154	4867	1.3135829642971328	0.5654338303491298	na	0.009640080021652012
BIN_FC10006155	12638	0.8563141204450496	0.5792966279416761	na	-0.009216828988532424
BIN_FC10006179	10121	1.0746029522473923	0.592323261070357	na	0.016431416284059284
BIN_FC1001747	27104	2.3875620568155758	0.5552179016468606	na	0.0879631358194859
BIN_FC10020018	20046	1.1461698728777672	0.6063707205463864	na	0.0073381409834988465
BIN_FC10020126	15691	0.9343679426049073	0.6055167833534842	na	-0.03659730386682728
BIN_FC10020544	937	0.9943482994961873	0.5881979093756715	na	-0.0006336521993460774
BIN_FC10020547	16789	1.03346638526371	0.6450009088105877	na	0.006117785944867413
BIN_FC10021057	10839	0.6583756975275614	0.6734378689601755	na	-0.0024925855029115703
BIN_FC1002247	63625	1.13243473511619	0.6180644899714574	na	0.012679597370922523
BIN_FC1002306	106679	1.0568582582272201	0.573216047463899	na	0.005500077965977628
BIN_FC1002395	25670	0.952089237166306	0.5176660587635189	na	-0.003194540055947209
BIN_FC1002724	81661	0.9371985446002876	0.9581887678846671	na	0.005465103489207115
BIN_FC1004803	30143	1.0606286327138947	0.5491577531515233	na	0.014944264806709797
BIN_FC1005152	2048	1.7165852146672778	0.5797263075209135	na	0.02932347284887685
BIN_FC1005155	1747	1.8822690966002482	0.5707543819321655	na	0.007208533619326471
BIN_FC1006148	1685	3.246215566087416	0.6906116300884935	na	0.03285426412824597
BIN_FC1006149	25398	1.2920647662556082	0.5569250341721785	na	0.033596276967131765
BIN_FC1006150	5554	1.7737591892752356	0.8083564642288408	na	0.023072742734671185
BIN_FC1006152	5067	2.625806208140629	0.6181819185818613	na	0.03958102322251428
BIN_FC1006153	17263	0.9800723628792359	0.7217580847992443	na	-0.000171660203292861
BIN_FC1006154	34240	1.0646915970660753	0.6986437609902767	na	0.004796054312153651
BIN_FC1006155	4694	1.7130055677417493	0.5809482899357339	na	0.02047772572583854
BIN_FC1006177	27563	1.1561294644750202	0.7184779038228125	na	0.007714084208924208
BIN_FC1006179	77051	0.952449939663998	0.6103778156606842	na	0.0030156113314271046
BIN_FC10110005	62762	0.9576934634700821	0.525714487651991	na	-0.017517913557340083
BIN_FC11006152	6428	2.2404425002736783	0.6093997936630124	na	0.041318299555974054
BIN_FC11006154	16348	1.014903526565059	0.6231373133104237	na	-0.012251463031772858
BIN_FC12006152	6428	2.3628365571957692	0.6172210036213899	na	0.032255462287997076
BIN_FC12006154	7372	1.0701191679943298	0.6666487535107057	na	-0.0024638133726808537
BIN_FC12006155	5269	1.373888269701788	0.555848825071068	na	0.027257338214248746
BIN_FC130020544	10891	0.9734070221489566	0.5985243140729941	na	-0.0018393343664287359
BIN_FC13006155	4694	1.4677825507994116	0.567095240306133	na	0.00976807991113989
BIN_FC18006155	5269	1.4248925017735374	0.58303821263105	na	0.014378576798349658
BIN_FC19006155	52947	1.1269164542974983	0.5477615731963514	na	0.0033715278320543365
BIN_FC20006157	4347	0.8724916365402255	0.5884259448419084	na	-0.03775888200570814
BIN_FC2001747	10860	104.5847686146811	0.8779749122608673	na	0.2724929343055293
BIN_FC20020018	4243	0.49961440148337394	0.6362849828421109	na	-0.005749712278208203
BIN_FC20020549	9773	1.0089220903428553	0.6010257880520835	na	-0.0002880957736345046
BIN_FC2006148	3859	0.971249775980432	0.7090656385891174	na	-0.00327207996550008
BIN_FC2006150	7672	0.9689378595769436	0.781593458044647	na	-0.0027895880144159176
BIN_FC2006153	23198	1.1757206696236457	0.693373084864692	na	0.011675569180043744
BIN_FC2006154	36563	0.853922755583473	0.6222727383765838	na	-0.019352585054352587
BIN_FC2006177	28750	0.9699138698892438	0.7048244733771682	na	-0.010619658437885371
BIN_FC2006179	47629	1.0991988355615605	0.6228624092996097	na	0.02580949458068135
BIN_FC30006157	37658	0.9041159346640792	0.5269335645832122	na	-0.018076558973797806
BIN_FC3001747	98295	1.0642251993028071	0.5262796258797241	na	0.013734675570843062
BIN_FC3002247	63683	1.1165180400144796	0.6179116072927037	na	0.01044218724419733
BIN_FC30022506	24066	1.010364113309036	0.5830227552645464	na	0.005991332726922025
BIN_FC3006144	6804	2.392869800872492	0.5827316347043834	na	0.029333269337381014
BIN_FC3006149	32362	1.0320089710166098	0.6081770298877298	na	0.0006660823473591537
BIN_FC3006150	3710	1.1089728415308153	0.7205768307044668	na	0.008297497765783575
BIN_FC3006152	2065	2.2278940812373142	0.607165586453319	na	0.0329023932506352
BIN_FC3006153	1010	3.8632199618495067	0.6450593875021586	na	0.041694348735541585
BIN_FC3006155	21375	0.8567949020449651	0.5409552935578346	na	-0.005628157291139922
BIN_FC3006177	1567	3.306901766693395	0.6681317984313188	na	0.0454567036950907
BIN_FC4001747	88601	1.4327571609191114	0.5309325580247483	na	0.05527137814746769
BIN_FC40020126	4041	1.480787686394673	0.5771523766144764	na	0.006528638816477158
BIN_FC40020546	19696	0.9438309693614215	0.621289893951634	na	0.006326594609430004
BIN_FC40020549	10790	1.0021340341906904	0.6065569505113049	na	-0.00024966388002687723
BIN_FC4002395	25670	0.9701666650078081	0.5705803521611187	na	0.0005067680355766254
BIN_FC4006144	47460	0.9886496757283035	0.5997131727806397	na	-0.0004902294314964956
BIN_FC4006150	64752	0.9836511939704156	0.6597448033961829	na	-0.000584404017286279
BIN_FC4006152	27866	1.2305762385853203	0.5520334217965343	na	-0.004116788792147948
BIN_FC4006153	10005	0.6401130784370571	0.537496410155559	na	-0.02100903410494879
BIN_FC4006155	12638	1.0922158026280246	0.6212227747223533	na	0.009173705091062611
BIN_FC4006177	27563	1.089432338640598	0.6972352567735318	na	-0.0006660825163208692
BIN_FC5001747	10102	7.253913546357112	0.8097535603638482	na	0.15590133823691632
BIN_FC50020126	7165	0.9219853669250351	0.6341214744117258	na	-0.018682352167619078
BIN_FC5002395	30123	1.0912856669608013	0.5660617359376058	na	0.0196372273843579
BIN_FC5006148	2271	0.6534420478352626	0.7286157091804166	na	-0.023976772479034212
BIN_FC5006152	56072	0.812154428844495	0.5764974703917429	na	-0.022758036624591894
BIN_FC5006177	28750	1.0114665712331306	0.6829092354443351	na	-0.003895308651911156
BIN_FC6001747	3015	2.050165476242851	0.6521870398358329	na	0.034013459690463495
BIN_FC60020126	3833	1.4052218851584477	0.5904885935400032	na	0.002250621790506563
BIN_FC6002395	20679	1.1710543054279177	0.5573411697967309	na	0.024891343502551594
BIN_FC6006149	41061	1.082276009318065	0.7177504922120546	na	0.025638810617206974
BIN_FC6006152	5067	2.5592278775281754	0.6234122384330807	na	0.029072198513604677
BIN_FC6006153	17263	0.9837883336368445	0.7103973559242892	na	-0.0010936971147429996
BIN_FC6006154	7372	1.2061705861438854	0.653929252915909	na	0.0010080066325482136
BIN_FC6006155	5269	1.6776752924420677	0.6001226552065595	na	0.016979838040908062
BIN_FC6006177	1567	3.306817058382606	0.6207021709182682	na	0.03826523397989558
BIN_FC7001747	185509	1.3733281521367557	0.5367057386413454	na	0.05100110405852097
BIN_FC7006153	23198	1.129704444439524	0.6878738575743639	na	0.009399034731792702
BIN_FC7006154	34240	1.084153135432698	0.6852910523386068	na	0.010391133893456809
BIN_FC7006155	4694	1.59209273030317	0.5845626115616547	na	0.02002832858184965
BIN_FC7006179	77051	0.9968199267758041	0.627582977784783	na	0.014159380797549475
BIN_FC8006152	2065	2.202826294823187	0.6093677832244955	na	0.024994952801081428
BIN_FC8006153	1010	4.140614440506972	0.6264242755500392	na	0.035112439581354724
BIN_FC8006154	36563	0.7986205106567208	0.5994472315173085	na	-0.02766070254009441
BIN_FC8006179	47629	1.1266955227535627	0.6516916993169837	na	0.028689608247945805
BIN_FC9006152	27866	1.6695587928106763	0.5722610416256368	na	0.06627797671547243
BIN_FC9006153	10005	0.6751038618585401	0.52402858400595	na	-0.017519828013887247
BIN_FC9006154	53600	0.9014363526227365	0.5743661124960298	na	-0.012167829268406507
BIN_FC9006179	16798	0.9619627620046867	0.7309243652366347	na	0.0045655848921081505
cancer1002	8657	0.9369918784866288	0.7887752795325543	na	0.010346461370728522
cancer1003	16214	2.0683137560504705	0.6739920664537029	na	0.07024974077284483
cancer1020	3568	0.969300717552004	0.6838894274776524	na	-0.003160254116835819
cancer1022	2619	1.138298319497154	0.6891987304297036	na	-0.0013571584927599258
cancer1023	1681	1.1802202802947228	0.6733717276794384	na	0.0020252800630271165
cancer1037	3768	1.0296768568728718	0.7522489543459504	na	-0.000544013142306245
cancer1038	2645	1.1436301903144928	0.6990341436125183	na	0.005646574415596268
cancer1041	2117	0.6068514208305261	0.7734860427072696	na	-0.016149893905036725
cancer1044	5496	1.329359503232855	0.8757801643159134	na	0.008427437234292234
cancer1047	1513	2.1132258225170637	0.6193182933011894	na	0.0035162986210367925
cancer1053	1213	1.0475612183875924	0.653995981393831	na	-0.009968715002222284
cancer1059	3263	1.961784264240931	0.6157209472040449	na	0.0301226138444635
cancer1060	14502	2.1031975949414408	0.6848150497579409	na	0.06886220869183315
FH1001	86443	1.1184933885403943	0.5800987091535282	na	0.01661459785357026
FH1002	43740	1.0003804141352823	0.5650428428485765	na	-0.0005905092637793182
FH1044	24010	1.0665733229672054	0.5733471438608397	na	0.006256027226551245
FH1065	139501	1.8174102276382307	0.5596078627313343	na	0.09629106092066439
FH1113	54918	1.0567429284463143	0.5767696457378683	na	0.010766511666399537
FH1220	55372	1.49907190426039	0.551080306203874	na	0.07310653707001193
FH1263	36336	1.5568786518835158	0.5999220016498324	na	0.05558508242559426
HC125	13771	1.2717249014103829	0.5759341292672153	na	0.01333705516004705
HC132	14287	1.5538795873539148	0.7254270594170174	na	0.040020402875464114
HC136	2208	1.4806873918100796	0.6819014603965491	na	0.019692575179677242
HC140	1487	1.1873767287405914	0.5994443431885297	na	0.0035084440394766363
HC142	3524	0.8888099967668442	0.567211539791115	na	0.004401202151687861
HC144	4990	0.9115226735190652	0.5754704694359672	na	8.744438624301996e-05
HC151	1091	4.185391522224111	0.6831007312256486	na	0.03346287881553969
HC155	1346	0.7054405603114666	0.5201187282503833	na	0.0003400348969303941
HC156	3515	1.6036520871576754	0.622442354655355	na	0.023657161189342538
HC158	2204	0.7951189596440377	0.6117710736439433	na	-0.0011461625557338086
HC164	25071	1.0823547978603791	0.577919783836188	na	0.008734468504179903
HC165	1905	2.4010785387893256	0.6621079419380518	na	0.01836710634281792
HC166	4909	2.6016331286744365	0.6259270482067751	na	0.030625907679911562
HC169	735	0.8562553244060931	0.6563851981213975	na	-0.003920487638815055
HC176	4308	0.9865355940723539	0.5309803248273853	na	0.004126127403020422
HC178	1124	1.2453221617359995	0.5881321448775187	na	-0.0008350850243666928
HC179	6953	1.0815235598154656	0.5656774772307986	na	-5.3905687089117243e-05
HC182	889	0.821476408345128	0.7504131462570356	na	-0.004469185024513973
HC188	11899	2.767044985306114	0.6523317365927469	na	0.048238505214278284
HC193	1365	0.8617007892670052	0.6039540881143226	na	-0.0008202049754755975
HC201	2326	1.3841265712480542	0.568206180413096	na	0.016706915157026703
HC202	861	1.250898105353559	0.5535789989129976	na	0.001147825704240288
HC203	4086	2.076838902798443	0.6282700675082973	na	0.028281710146920564
HC205	3882	0.7342803719888552	0.6362106231470043	na	-0.003561705341149555
HC206	1027	1.0715188053836437	0.7390628417563779	na	0.00023013880302833568
HC209	1763	0.8046344145741425	0.6202108691948045	na	0.0002365115003100912
HC215	80334	1.8861295702653618	0.6873290844377127	na	0.11510777404061007
HC219	15098	1.7695805455414848	0.715481407895635	na	0.07459082103439346
HC221	16269	1.6641323247352098	0.6668702692482745	na	0.07165830374988723
HC225	10552	2.347424440451396	0.6318613751384363	na	0.039306623267614506
HC22	7552	1.708230529221859	0.7610437205162695	na	0.03812272111837492
HC240	1258	0.9078326426672818	0.6396106386633998	na	-0.0024968874735383667
HC243	11165	0.9804836389791804	0.8008762268355565	na	0.016277334834016787
HC259	1510	1.7344716683978025	0.7492820735199148	na	0.010726036803596553
HC25	17853	1.1592701885286387	0.735953646111055	na	0.011612025848912806
HC261	9156	1.9009693037439128	0.5456682732747966	na	0.023778624988840282
HC262	2991	1.0352485233406277	0.6614559959213563	na	-0.0003761958401987988
HC269	31711	2.0089495431048676	0.7117663604435265	na	0.1113032352898196
HC273	53263	1.740277367029089	0.7053110539906206	na	0.09308217955899886
HC274	2760	1.372992922594372	0.6544664780662541	na	0.01050339469482745
HC276	5072	1.678806601647836	0.695036795874284	na	0.036853495797652076
HC281	11196	1.0125513827669734	0.7457566441497281	na	0.009314770313500118
HC283	2267	1.2030181255788266	0.6368655171156931	na	0.0014029018639532427
HC285	24757	0.8610681259915964	0.5461848399348469	na	-0.012870241175248567
HC295	6393	0.9894548826917086	0.6102196473585979	na	0.0009668438374647889
HC302	2523	1.696991673813351	0.6406543245621964	na	0.02231100497457134
HC303	1621	20.067284173061914	0.8001811582973473	na	0.08420881573161072
HC308	961	1.1981943598997677	0.6495580141085104	na	0.0030517281492914556
HC310	33328	0.943368186925101	0.6418365921021163	na	0.0121899746748996
HC31	3875	1.8556184404365532	0.7776237693605574	na	0.021460330980806977
HC322	1265	1.5120726220722671	0.5214732975900106	na	-0.0005308197190180455
HC326	9739	1.7051776378520722	0.7531816287303368	na	0.03720323214850315
HC328	4990	2.7425295415810846	0.8001445251307095	na	0.06432355338280686
HC357	2816	0.953173376570435	0.6619936775213646	na	-0.009961378522172527
HC366	1799	1.066043857765112	0.5758333450563988	na	-0.001481543688692111
HC371	4184	1.1000410270906154	0.5997522791512434	na	0.004007289269985682
HC376	21683	1.1706195882340935	0.6688806485336127	na	0.008398619733514271
HC382	31742	1.5990429781760838	0.5642495839287529	na	0.06657519897475059
HC385	3008	1.8781173862577907	0.6606500374163184	na	0.011824339866835072
HC386	1454	1.094898630110497	0.6008663998460073	na	-0.006021322230392276
HC38	3881	5.268619754406309	0.6504231305925303	na	0.0611481627944484
HC396	2005	1.3710836367919803	0.5512034475056168	na	0.001408848107616973
HC398	921	1.0329091967934276	0.533497842938984	na	-0.0034019666790371834
HC401	7900	1.2624885332872555	0.5868846522761013	na	0.02260436639342883
HC404	9841	1.0329298706716332	0.6129845211408993	na	3.14756157914846e-05
HC406	2004	0.8370910174202758	0.6569355093020904	na	-0.00020237826849476304
HC418	3533	1.0581923992645939	0.6258193325955598	na	-0.004939401592340398
HC41	14921	1.0277046847530995	0.5876592543413253	na	0.0012903754014368498
HC422	865	8.467804570796906	0.7197118084192791	na	0.041831341091607056
HC424	1638	0.8340390002469914	0.6160349984158003	na	-0.0002895877672393993
HC430	4397	2.7153658138383414	0.6500438223135796	na	0.03753669403730844
HC431	1501	0.789666271660715	0.7087780722714563	na	-0.013301974763528466
HC440	10839	1.0693363698290692	0.7479018336041716	na	0.0080253264326904
HC442	6698	1.4473742447213749	0.6969887762980502	na	0.019332099340509282
HC49	15339	1.268210668192327	0.5774731124858264	na	0.027798706041814194
HC4	899	0.8031606966637317	0.5865871480885392	na	-0.0015826262534455204
HC55	2793	1.977474994035715	0.6944328128386716	na	0.036914018329336426
HC57	3626	1.706027914418594	0.6709695966982683	na	0.03001786095408925
HC58	1791	0.5169411068402172	0.7560736988863725	na	-0.013266649280635224
HC60	7994	1.1263406222852297	0.6080018354043248	na	0.002998259332449821
HC61	15220	1.202477134400385	0.5537682627832341	na	0.011233648277063298
HC62	1296	1.2854154783296774	0.6932408097808076	na	9.229688798639714e-05
HC6	1952	1.4965149335242767	0.5809650852747039	na	0.003918310683031413
HC78	14056	1.2602475846242325	0.638138845767819	na	0.019723785169185045
HC79	4448	1.1907178474113824	0.5250337591406999	na	0.002461707514039796
HC82	1603	1.0692910189685632	0.6043427860581438	na	-7.975989138268673e-05
HC83	4799	1.5691199472444801	0.6268009952097936	na	0.0279468829284413
HC85	4071	1.2369769332458773	0.7323384719122819	na	0.012513773257494894
HC86	9191	1.1738817949134104	0.6478493857102559	na	0.021388901880457802
HC8	1272	0.9428006950995831	0.71929066912147	na	-0.0007569525834359065
HC95	2889	1.1670881270470157	0.5482598241938352	na	0.013860193527646033
HC96	1314	2.4998873434119284	0.7653864900924839	na	0.026050199410830525
INI1003063	216174	-0.12398032325157271	na	-0.05026692534901439	-0.05595733387809293
INI1003064	216174	0.12927350899524287	na	0.03658827501759877	0.04437189881632071
INI102	223745	0.4386038586966067	na	0.17775532754457968	0.17725205262881247
INI1050	216421	0.13808260649464354	na	0.05419836272252136	0.05305929799438719
INI1060	191163	0.09903287418602102	na	0.027817637050771206	0.027919799257248534
INI1160	234798	0.08278244877651396	na	0.040880462754194435	0.04064013854168699
INI1269	214763	0.06009406319767745	na	0.016926615848550167	0.020202619344644384
INI1279	202234	0.029760453171273606	na	0.009581456201439692	0.015783720086759656
INI1289	229725	0.047869478621592194	na	0.020903854779813304	0.027278240258356408
INI1299	223414	0.04279398429303864	na	0.024715746232881274	0.029834698630502195
INI1309	228536	0.11734959134317825	na	0.04914347902759702	0.05014175913053931
INI1319	217638	0.100794102091183	na	0.029595676609987222	0.03956608617870712
INI134	235970	0.07396840841519615	na	0.02315355341180751	0.021177929232525573
INI135	235970	0.0792370341464647	na	0.03732170797180297	0.03873598166820579
INI137	235970	0.09474677107766101	na	0.03598155253442625	0.03439062960560336
INI1438	231485	0.09728734456603041	na	0.037900208274879665	0.033300519788301244
INI1458	226727	0.0232691152118303	na	0.0390797979926351	0.041502991737941336
INI1488	229321	0.12950620111310757	na	0.053241723185769904	0.05363033841412748
INI1498	220704	0.12524254723460657	na	0.05861437303103141	0.05789093411148406
INI1528	219806	0.15079639732856762	na	0.05254844881672036	0.054730302175998356
INI1568	169894	0.05211882020927516	na	0.037979581540368124	0.044212375158554376
INI1578	169803	0.015353184540590852	na	0.011104496840767496	0.02082741188187188
INI1588	170142	0.09745259387929711	na	0.05136350022747328	0.035570418877541005
INI1598	169645	0.14706362566259268	na	0.013378136932025494	0.013815762077727787
INI1608	170126	0.030812529882480413	na	0.013042492866574405	0.021439525407396073
INI1737	177953	0.30271922080014124	na	0.09526099692744869	0.16148246688559278
INI1807	177893	-0.006403237866140863	na	0.016245280897358022	0.01577810450974001
INI1845	91604	0.01476353214793222	na	0.02503949322220056	0.011921318452717758
INI1873	232485	0.09997046544388942	na	0.031256526807291414	0.0343303379544802
INI1883	232535	0.06379808893671929	na	0.02289768821604468	0.025701502633138744
INI20015	235504	0.2970780636259161	na	0.19588881662514981	0.1452679958033719
INI20016	95749	0.08560045589825142	na	0.05299304303053069	0.06471726610637706
INI20019	90794	0.0942297809459696	na	0.015408467589894958	0.0071213727027326
INI20022	136873	0.2993160872098943	na	0.11276455527219836	0.11407897765255552
INI20121	6898	0.3722059571887918	na	0.08674311077604312	0.06321554770709452
INI20127	191953	0.12062814551880557	na	0.03612671646494095	0.03788094742873669
INI20150	178944	0.10416124829150115	na	0.0560236455222204	0.037771213204018085
INI20151	178944	0.12025596704578534	na	0.08572911421427215	0.05739192540065467
INI20403	70954	0.04092959272212386	na	0.033150210181174644	0.02556360412429156
INI20405	77213	0.06245076778605427	na	0.029644580327104954	0.015612009547599861
INI20407	42588	0.06499377795200828	na	0.022034769011317505	0.022188358122455756
INI20408	42566	0.1559367953263991	na	0.05210494539380211	0.047543820973835464
INI20409	42558	0.04095235631025308	na	0.016600214548624346	0.021278914782846638
INI20410	3133	0.10658823253985236	na	0.12985196594745405	0.0818459008940447
INI20411	77297	0.13677439803962355	na	-0.0038314766361112083	0.00997231730171966
INI20412	42615	0.8652845075896028	na	-0.007567684966246564	0.037493021933059326
INI20413	42539	0.021045087454913923	na	0.015240952441306315	0.002443532201765758
INI20414	77251	0.05115677401599511	na	0.05635840972508149	0.05033695984048767
INI20416	71118	0.05163416635525427	na	0.048265236268799354	0.0404780181053997
INI20420	18914	0.08313139744205865	na	0.030365308783590967	0.016007908982909675
INI20433	39771	0.0018030974073960787	na	0.021599281607418155	0.014238851682164034
INI20436	40681	0.05451221195014663	na	0.021501908259185066	0.01213397534195196
INI20439	42007	0.03498675858670904	na	0.025375443609346987	0.02177811300993487
INI20453	77240	0.05233783918035501	na	0.025444012793525952	0.021537338377311283
